PRICE,HOA,SQUARE_FEET,BEDS,BATHS,PROPERTY_TYPE,CITY,URL
1404000,,1440,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/2120-Oakmont-Dr-94066/home/1940708
1690000,,2500,5,3.0,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2237-Wexford-Ave-94080/home/2041445
1750000,6,1960,4,3.0,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/37-Seville-Way-94080/home/924057
675000,794,1357,3,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/1-Appian-Way-94080/unit-706-5/home/948756
468000,458,499,1,1.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/1-Appian-Way-94080/unit-703-7/home/1937745
957000,584,1675,2,2.5,TOWNHOUSE,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/63-Appian-Way-94080/unit-C/home/1618839
1275000,,1080,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/2561-Maywood-Dr-94066/home/624506
1250000,130,1610,3,3.0,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/36-Moonlight-Ct-94080/home/1072932
1457625,,1190,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3260-Geoffrey-Dr-94066/home/1614058
1280000,,1190,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3311-Fasman-Dr-94066/home/1895854
985000,468,1200,3,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2220-Gellert-Blvd-94080/unit-4411/home/17059731
300000,,1082,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2210-Gellert-Blvd-94080/unit-5308/home/17307924
938000,441,1026,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2210-Gellert-Blvd-94080/unit-5409/home/17307893
980000,,1082,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2230-Gellert-Blvd-94080/unit-3P04/home/17307350
880000,,1115,3,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2321-Galway-Dr-94080/home/2030205
1100000,,1500,3,2.0,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3716-Radburn-Dr-94080/home/2027742
1400000,,1590,3,2.5,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2442-Wright-Ct-94080/home/1669022
950000,468,1200,3,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2220-Gellert-Blvd-94080/unit-4306/home/12517982
1250000,,1170,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3620-Sunset-Dr-94066/home/1403074
1420000,115,2030,3,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/248-Outlook-Heights-Ct-94044/home/1929397
1950000,185,2520,4,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/518-Sea-Spray-Ct-94044/home/2056871
785000,,1060,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3721-Carter-Dr-94080/unit-1103/home/1986403
780000,,1644,3,2.5,TOWNHOUSE,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-36/home/1865920
736000,,1040,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3625-Callan-Blvd-94080/home/947742
825000,445,1040,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3721-Carter-Dr-94080/unit-2109/home/1366215
1795000,100,2376,4,3.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3829-Adriatic-Way-94066/home/1009136
1680500,,2422,4,4.0,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3351-Shannon-Pl-94080/home/172812521
825000,,1160,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3281-Highland-Dr-94066/home/1301443
1650000,115,2030,3,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/221-Outlook-Heights-Ct-94044/home/1639381
1350000,,1260,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/231-Ross-Way-94066/home/628170
1470000,,1714,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/161-Emaron-Dr-94066/home/626229
1200000,504,1497,3,2.0,CONDO,PACIFICA,/CA/Pacifica/133-Outlook-Cir-94044/home/995604
850000,,1226,2,2.0,CONDO,PACIFICA,/CA/Pacifica/33-Outlook-Cir-94044/home/995665
1295000,563,1820,3,2.5,CONDO,PACIFICA,/CA/Pacifica/72-Outlook-Cir-94044/home/2018380
1805000,185,2520,4,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/132-Panorama-Ct-94044/home/1367329
1545000,,1160,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3680-Sunset-Dr-94066/home/1044679
1320000,,1170,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3590-Exeter-Dr-94066/home/1117029
1100000,,1170,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3181-Summit-Rd-94066/home/1529240
1600000,,1720,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/270-Castleton-Way-94066/home/1367959
1452000,,1330,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/211-Castleton-Way-94066/home/628161
1295000,,1170,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3561-Highland-Dr-94066/home/1329898
1175000,,1170,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3501-Exeter-Dr-94066/home/620742
1327000,,1160,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3670-Exeter-Dr-94066/home/620655
1110000,415,1695,3,2.5,TOWNHOUSE,PACIFICA,/CA/Pacifica/605-Sharp-Park-Rd-94044/home/620565
1300000,563,1820,3,2.5,TOWNHOUSE,PACIFICA,/CA/Pacifica/82-Outlook-Cir-94044/home/2051753
1389000,,3060,3,3.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3471-Longview-Dr-94066/home/1630603
1140000,,940,2,1.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3291-Highland-Dr-94066/home/1655328
1385000,,1160,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3891-Elston-Dr-94066/home/1914010
1600000,,1580,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3070-Summit-Rd-94066/home/1529247
845000,702,1644,3,2.5,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-114/home/1317678
745000,430,1040,2,1.5,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2752-Duhallow-Way-94080/home/2050815
750000,,1200,3,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2748-Duhallow-Way-94080/home/1481207
875000,430,1040,2,1.5,TOWNHOUSE,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3740-Athy-Dr-94080/home/1899394
830000,607,1523,3,2.5,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-60/home/947193
845000,430,1040,2,1.5,TOWNHOUSE,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2740-Meath-Dr-94080/home/1933123
740000,,840,2,1.0,TOWNHOUSE,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3700-Athy-Dr-94080/unit-L/home/1728949
900000,435,1040,2,1.5,TOWNHOUSE,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2708-Meath-Dr-94080/home/1602038
870000,460,1140,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3721-Carter-Dr-94080/unit-1202/home/1383395
1325000,,1170,3,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3951-Pacific-Heights-Blvd-94066/home/1375749
2300000,185,2820,5,3.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/663-Viewridge-Dr-94044/home/589838
1685000,185,2820,4,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/139-Panorama-Ct-94044/home/1066196
2195000,,2810,4,2.5,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/2095-Spyglass-Dr-94066/unit-310/home/2028984
1490000,,1866,5,4.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3699-Ysabel-Dr-94066/home/1130372
1477401,,1600,4,2.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3830-Pacific-Heights-Blvd-94066/home/1657296
1575000,,2393,3,3.0,SINGLE_FAMILY_HOME,SAN BRUNO,/CA/San-Bruno/3931-Coronado-Way-94066/home/2028987
715000,430,840,2,1.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2787-Duhallow-Way-94080/home/1744182
655000,476,877,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-13/home/1626962
905000,602,1520,3,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-29/home/2057650
690000,475,877,2,1.5,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-121/home/1260787
695000,475,877,2,1.5,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-139/home/2034978
835000,623,1644,3,2.5,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-90/home/1702049
870000,445,1140,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3721-Carter-Dr-94080/unit-1201/home/1639617
865000,460,1060,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3721-Carter-Dr-94080/unit-1205/home/1128633
820000,460,1040,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3721-Carter-Dr-94080/unit-2307/home/1918638
848888,460,1060,2,,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3721-Carter-Dr-94080/unit-2304/home/1929376
980000,,1220,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/645-Heather-Ct-94044/home/1300712
1080000,,1220,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/723-Claridge-Dr-94044/home/1739496
1778000,,2520,5,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/336-View-Point-Ct-94044/home/2003855
765000,275,1040,2,1.5,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2625-Duhallow-Way-94080/home/947809
1400000,400,1536,3,3.5,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2661-Bantry-Ln-94080/home/172812536
1704000,,2422,4,4.0,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3357-Shannon-Pl-94080/home/172812522
1290000,,840,2,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/316-Carmel-Ave-94044/home/2010591
2600000,,3193,5,4.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/428-San-Pablo-Ter-94044/home/172786112
900000,,810,2,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/334-Pacific-Ave-94044/home/1588839
1998000,,2100,4,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/408-San-Pablo-Ter-94044/home/172786111
1720000,,2131,4,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/360-Carmel-Ave-94044/home/143944514
1375000,,1560,4,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/520-San-Pablo-Ter-94044/home/40100405
1700000,,2690,2,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/450-Carmel-Ave-94044/home/2059631
975000,,1750,4,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/411-Talbot-Ave-94044/home/1044625
1434000,,1480,4,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/702-Canyon-Dr-94044/home/1493474
1740000,,1725,3,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/701-Canyon-Dr-94044/home/620543
1998000,,2100,4,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/408-San-Pablo-Ter-94044/home/618736
1700000,,2750,4,4.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/590-Kohala-Ave-94044/home/1691910
2000000,,2440,4,4.5,CONDO,PACIFICA,/CA/Pacifica/581-Brighton-Rd-94044/home/1246210
2318000,,2700,5,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/661-Loma-Vista-Ter-94044/home/620001
1300000,,1140,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/604-Moana-Way-94044/home/2050149
4000000,,4737,4,4.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/722-Talbot-Ave-94044/home/2099194
1650000,,,,,RESIDENTIAL_LOT,PACIFICA,/CA/Pacifica/10-Gypsy-Hill-Rd-94044/home/113434587
1129000,,720,2,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/949-Sacramento-Ter-94044/home/620116
1500000,,2480,4,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/510-Brighton-Rd-94044/home/1510969
748000,460,939,1,1.0,CONDO,PACIFICA,/CA/Pacifica/149-Outlook-Cir-94044/home/1981609
731250,459,939,1,1.0,TOWNHOUSE,PACIFICA,/CA/Pacifica/137-Outlook-Cir-94044/home/1859720
1020000,,970,2,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/467-Carmel-Ave-94044/home/619939
1425000,,1586,2,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/401-Moana-Way-94044/home/622410
1300000,,1340,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/555-Beaumont-Blvd-94044/home/1673533
1245000,,1010,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/607-Beaumont-Blvd-94044/home/1139797
1780000,,3207,4,3.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/451-Farallon-Ave-94044/home/1139943
1332000,,1500,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/370-Monterey-Rd-94044/home/2016033
1145000,,1010,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/671-Beaumont-Blvd-94044/home/581268
1230000,,1050,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/367-Manor-Dr-94044/home/1449887
1145000,,880,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/484-Manor-Dr-94044/home/585811
1068000,,2535,5,3.0,MULTI_FAMILY_2_4,PACIFICA,/CA/Pacifica/410-Lewis-Ln-94044/home/1474955
1180000,,1060,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/178-Catalina-Ave-94044/home/1502035
1350000,2,1280,4,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/167-Crestmoor-Cir-94044/home/1207710
1355000,,1260,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/315-Horizon-Way-94044/home/1977951
1210000,600,1440,2,2.5,TOWNHOUSE,PACIFICA,/CA/Pacifica/278-Beachview-Ave-94044/unit-21/home/1629832
950000,,1640,3,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/274-Beachview-Ave-94044/unit-20/home/1510436
1150000,600,1440,2,2.5,TOWNHOUSE,PACIFICA,/CA/Pacifica/270-Beachview-Ave-94044/unit-11/home/1972007
915500,,1150,2,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/621-Hickey-Blvd-94044/home/582770
905000,270,1150,2,1.5,TOWNHOUSE,PACIFICA,/CA/Pacifica/625-Hickey-Blvd-94044/unit-B/home/583596
1285000,,1440,3,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/655-Beaumont-Blvd-94044/home/579667
525000,,1050,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/420-Manor-Dr-94044/home/1789387
775000,,1050,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/16-Cragmont-Ct-94044/home/1300742
1200000,,930,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/443-Manor-Dr-94044/home/1757942
1124000,,980,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/504-Vista-Mar-Ave-94044/home/1722436
1530000,2,1930,5,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/12-Melrose-Ct-94044/home/1367401
1492880,2,2170,5,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/9-Melrose-Ct-94044/home/1912716
1000000,,1590,3,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/230-Morton-Dr-94015/home/1426202
915100,270,1182,2,1.5,TOWNHOUSE,PACIFICA,/CA/Pacifica/621-Hickey-Blvd-94044/unit-C/home/113738916
1110000,,1000,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/552-Miller-Ave-94044/home/1393746
1265000,,1220,4,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/611-Claridge-Dr-94044/home/1104719
1400000,,1630,4,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/92-Wakefield-Ave-94015/home/918103
705000,642,1105,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3885-Carter-Dr-94080/unit-307/home/1157140
1180000,,1220,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/527-Heathcliff-Dr-94044/home/2016083
1307000,2,1110,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/652-Foothill-Dr-94044/home/1449929
1500000,,1770,4,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/219-Crestmoor-Cir-94044/home/1924338
1535000,3,1652,4,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/350-Horizon-Way-94044/home/1149606
1410000,,1550,3,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/550-Monterey-Rd-94044/home/2018742
1350000,3,1260,3,1.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/359-Inverness-Dr-94044/home/2035623
1301000,3,1260,3,1.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/355-Inverness-Dr-94044/home/1956872
650000,,1660,4,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/255-Canterbury-Ave-94015/home/1932643
1390000,,1230,3,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/210-Canterbury-Ave-94015/home/1568871
720000,642,1033,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3855-Carter-Dr-94080/unit-302/home/1147405
678800,642,1090,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3885-Carter-Dr-94080/unit-105/home/966672
650000,642,1090,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3885-Carter-Dr-94080/unit-206/home/968096
725000,642,1090,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3865-Carter-Dr-94080/unit-205/home/1216376
770000,642,1105,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3865-Carter-Dr-94080/unit-107/home/1381266
659000,642,1090,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3875-Carter-Dr-94080/unit-205/home/1318342
712000,642,1105,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3875-Carter-Dr-94080/unit-107/home/1763695
980000,,1610,4,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/404-Firecrest-Ave-94044/home/1997978
1080000,,820,2,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/191-Lorry-Ln-94044/home/1780227
1668000,3,1940,4,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/171-Beachview-Ave-94044/home/587478
1225000,,1360,3,3.0,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/2637-Cashlea-Ct-94080/home/2034787
1290000,,1640,3,1.5,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/31-Canterbury-Ave-94015/home/921580
1240000,,1340,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/12-Hibbert-Ct-94044/home/585231
1450000,,1900,4,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/420-Glasgow-Dr-94044/home/1207699
950000,,1480,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/511-Heathcliff-Dr-94044/home/1355448
800000,,980,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/516-Vista-Mar-Ave-94044/home/1492624
1100000,3,1110,3,1.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/650-Foothill-Dr-94044/home/2007742
1300000,3,1700,5,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/152-Catalina-Ave-94044/home/1384504
1425000,,2390,4,2.0,MULTI_FAMILY_2_4,DALY CITY,/CA/Daly-City/397-Shipley-Ave-94015/home/176165814
1425000,,2390,4,2.0,MULTI_FAMILY_2_4,DALY CITY,/CA/Daly-City/399-Shipley-Ave-94015/home/1610356
1100000,,1110,3,1.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/389-Dennis-Dr-94015/home/919033
500000,,1850,5,3.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/289-Morton-Dr-94015/home/2047848
1310000,,1170,3,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/216-Morton-Dr-94015/home/1817383
1365000,,1230,3,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/124-Shipley-Ave-94015/home/917034
1250000,,1230,3,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/101-Shipley-Ave-94015/home/1039126
1380000,,1390,3,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/225-Shipley-Ave-94015/home/2037891
1295000,,1630,4,2.5,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/262-Shipley-Ave-94015/home/2056602
1300000,,1568,3,3.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/42-Shipley-Ave-94015/home/1125780
1100000,,1530,4,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/246-Morton-Dr-94015/home/915280
1030000,,1850,3,2.5,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3758-Cork-Pl-94080/home/1661596
670000,642,1090,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3885-Carter-Dr-94080/unit-106/home/1500207
718000,642,1033,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3865-Carter-Dr-94080/unit-302/home/966683
650000,,1105,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3865-Carter-Dr-94080/unit-103/home/2028110
757000,642,1105,2,2.0,CONDO,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3865-Carter-Dr-94080/unit-203/home/968118
1295000,27,1260,3,1.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/137-Beachview-Ave-94044/home/1912713
1380000,,1320,4,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/254-Crestmoor-Cir-94044/home/1861588
1175000,3,1260,3,1.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/641-Foothill-Dr-94044/home/1879449
1460000,3,1550,4,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/501-Lynbrook-Dr-94044/home/1990354
1560000,150,2124,4,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/119-Cypress-St-94044/home/17307668
1688000,155,2210,5,3.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/8-Alisal-Ct-94044/home/1000570
1150000,2,1260,3,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/656-Forest-Lake-Dr-94044/home/589544
801000,,1260,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/653-Forest-Lake-Dr-94044/home/1970748
1237000,,1000,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/452-Heathcliff-Dr-94044/home/1637646
1027913,,1220,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/366-Mina-Ln-94044/home/585329
1050000,,1220,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/315-Glencourt-Way-94044/home/1749417
1315000,2,1260,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/658-Foothill-Dr-94044/home/589687
1431000,2,1350,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/451-Andover-Dr-94044/home/2016095
1368888,1,1550,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/402-Andover-Dr-94044/home/595623
1640000,232,2520,4,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/11-Alisal-Ct-94044/home/1002151
900000,,1130,3,1.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/426-Andover-Dr-94044/home/2055920
1125000,,1220,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/403-Inverness-Dr-94044/home/1076616
1300000,,1220,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/551-Heathcliff-Dr-94044/home/1254575
1383000,,1720,3,3.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/51-Wakefield-Ave-94015/home/914804
1173000,,1990,4,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/26-Canterbury-Ave-94015/home/1517980
1260000,,1180,3,2.0,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/609-Hickey-Blvd-94044/home/1043938
1200000,,1640,4,2.5,SINGLE_FAMILY_HOME,SOUTH SAN FRANCISCO,/CA/South-San-Francisco/3832-Carter-Dr-94080/home/2027723
1585000,2,2320,4,2.5,SINGLE_FAMILY_HOME,PACIFICA,/CA/Pacifica/425-Farallon-Ave-94044/home/583922
1050000,,1100,3,1.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/28-Margate-St-94015/home/1634704
1303000,,1230,3,2.0,SINGLE_FAMILY_HOME,DALY CITY,/CA/Daly-City/443-Gellert-Blvd-94015/home/1352269
